11,0,1,2,3,4,5,6,7
174242,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_113,train,who has access to my private data?,We may share anonymous or aggregate data with others.,Relevant
174243,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_114,train,who has access to my private data?,"We may use data which has been de-identified and/or aggregated for product development, research, analytics and other purposes, including for the purpose of analyzing, improving, or marketing the Khan Academy Services.",Relevant
174244,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_115,train,who has access to my private data?,"In certain occasions, Khan Academy may share this data with business partners to improve our services or offerings.",Relevant
174245,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_116,train,who has access to my private data?,"If we disclose information to authorized business partners to conduct research on online education or assist in understanding the usage, viewing, and demographic patterns for certain programs, content, services, promotions, and/or functionality on our Service, such data will be aggregated and/or anonymized to reasonably avoid identification of a specific individual.",Relevant
174247,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_118,train,who has access to my private data?,We will share data with employees and service providers.,Relevant
174248,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_119,train,who has access to my private data?,"Khan Academy may share information with our employees and trusted vendors, third party service providers and other individuals to provide services or products for us or on our behalf, which could include analytics, hosting, marketing and similar services.",Relevant
174249,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_120,train,who has access to my private data?,"When we share personal information with third party service providers or vendors, these third parties are contractually obligated to maintain the security and confidentiality of that personal information.",Relevant
174250,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_121,train,who has access to my private data?,"We may share data in the context of a change of business, including a merger or acquisition.",Relevant
174251,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_122,train,who has access to my private data?,"In the event that Khan Academy is involved in a merger, acquisition, bankruptcy, change of control, or any form of sale of some or all of our assets, your personal information may be transferred or disclosed in connection with such business transaction.",Relevant
174252,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_123,train,who has access to my private data?,"If the transaction involves the transfer of Student Records to a third party, we will require the new owner to continue to honor the terms provided in this Privacy Policy, or we will provide the School with notice and an opportunity to opt-out of the transfer of Student Records by deleting Student Records before the transfer occurs.",Relevant
174254,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_18,Khan Academy _27_18_125,train,who has access to my private data?,"Khan Academy may release Personal Information if we have a good faith belief that access, use, preservation, or disclosure of such information is reasonably necessary to (a) satisfy any applicable law, regulation, legal process, or enforceable governmental request; (b) enforce applicable Terms of Service, including investigation of potential violations thereof; (c) investigate and defend ourselves against any third-party claims or allegations; (d) detect, prevent or otherwise address fraud, security or technical issues; (e) protect the rights, property, or personal safety of Khan Academy, our users, or the public; or (f) as required or permitted by law.",Relevant
174679,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_19,Khan Academy _27_19_204,train,how secure is my data?,"To protect your privacy and security, we take reasonable steps to verify your identity before granting you account access or making corrections to your information.",Relevant
174680,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_19,Khan Academy _27_19_205,train,how secure is my data?,"For example, we may ask you to provide certain Personal Information to confirm your identity, and we may require that you create and use a password to access certain parts of our Service.",Relevant
174681,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_19,Khan Academy _27_19_206,train,how secure is my data?,You should create and maintain a strong password to help ensure the security of your account.,Relevant
174682,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_19,Khan Academy _27_19_207,train,how secure is my data?,"We try to ensure that our Service and information sent to us are safe, but no security measures are perfect.",Relevant
174683,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_19,Khan Academy _27_19_208,train,how secure is my data?,"Khan Academy uses certain physical, managerial, and technical safeguards designed to preserve the integrity and security of your Personal Information and other information we maintain in connection with our Service.",Relevant
174684,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_19,Khan Academy _27_19_209,train,how secure is my data?,"We cannot, however, ensure or warrant the security of any or all of the information you transmit to Khan Academy, and you do so at your own risk.",Relevant
174685,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_19,Khan Academy _27_19_210,train,how secure is my data?,"Once we receive your transmission of information, Khan Academy makes commercially reasonable efforts to ensure the security of our systems.",Relevant
174686,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_19,Khan Academy _27_19_211,train,how secure is my data?,"When you enter sensitive information, we encrypt the transmission of that information using secure socket layer technology (SSL) or similar technologies.",Relevant
174687,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_19,Khan Academy _27_19_212,train,how secure is my data?,"However, please note that this is not a guarantee that such information may not be accessed, disclosed, altered, or destroyed by breach of any of our physical, technical, or managerial safeguards.",Relevant
174688,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_19,Khan Academy _27_19_213,train,how secure is my data?,"In the event that any information under our control is compromised as a result of a breach of security, we will take reasonable steps to investigate the situation and will notify you of the security incident in accordance with applicable laws and regulations.",Relevant
174823,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_2,train,what records of my usage is kept by the app?,"If you create an account on the Khan Academy Service, or communicate with Khan Academy, you may provide to Khan Academy what is generally called Personal Information or Personal Data, such as your full name, birthdate, email address or other information that can be used to identify you.",Relevant
174825,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_4,train,what records of my usage is kept by the app?,"We collect information, including personal information, in a variety of ways which may vary according to your use of the Service and your account settings.",Relevant
174827,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_6,train,what records of my usage is kept by the app?,"Contact and profile information Account and authentication information from third-party integrated services Location information Information about your browser or device Donation and applicant data Non-personal information which may be linked to your Personal Information Below, we describe examples of the categories of information we collect from and about you when you use our Service:",Relevant
174828,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_7,train,what records of my usage is kept by the app?,Information you provide to us and information we receive about you from others Contact and profile information.,Relevant
174829,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_8,train,what records of my usage is kept by the app?,"When you create an account on the Khan Academy Service, or communicate with us, we may collect personal information including your name, email address, and birthdate.",Relevant
174830,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_9,train,what records of my usage is kept by the app?,"After you register, you may also choose to provide additional information in your profile, such as your nickname, location (city), and other personal or demographic information.",Relevant
174831,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_10,train,what records of my usage is kept by the app?,"In addition, we may ask you for personal information at other times, such as when you contact our technical support team, send us an email, complete a user survey, or otherwise communicate with Khan Academy.",Relevant
174833,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_12,train,what records of my usage is kept by the app?,"If you decide to register through or otherwise grant access to a third-party social networking or integrated service (what we call an Integrated Service), such as Facebook, Google, Clever or similar single sign-on service, Khan Academy may also collect Personal Information that is already associated with your Integrated Service account.",Relevant
174834,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_13,train,what records of my usage is kept by the app?,"You may also have the option of sharing additional information with Khan Academy through an Integrated Service, as controlled through your settings on that Integrated Service.",Relevant
174835,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_14,train,what records of my usage is kept by the app?,"If you choose to provide such information, during registration or otherwise, Khan Academy will treat the information as Personal Information and will use it in the ways described in this Privacy Policy.",Relevant
174837,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_16,train,what records of my usage is kept by the app?,We make available certain features on our Service that allow other users to provide us information about you.,Relevant
174838,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_17,train,what records of my usage is kept by the app?,"For example, a parent or teacher may provide information relating to a Child User, such as when a parent registers an account for their Child and provide us with certain information about the Child, such as user name and age.",Relevant
174840,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_19,train,what records of my usage is kept by the app?,We may also receive information from third party organizations with which we partner to provide educational services.,Relevant
174841,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_20,train,what records of my usage is kept by the app?,"If we combine or associate information from other sources with Personal Information that we collect through our Service, we will treat the combined information as Personal Information in accordance with this Privacy Policy.",Relevant
174843,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_22,train,what records of my usage is kept by the app?,"From time to time, Khan Academy may feature a special program or activity we offer in partnership with a third party.",Relevant
174844,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_23,train,what records of my usage is kept by the app?,"If you participate in these special programs, Khan Academy may collect personal information from you to facilitate those programs.",Relevant
174845,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_24,train,what records of my usage is kept by the app?,"For example, LearnStorm participants may be asked to provide information related to event logistics and prize awarding and processing (e.g., contact information, dietary restrictions, shirt sizes, etc.",Relevant
174846,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_25,train,what records of my usage is kept by the app?,"), and College Board program participants may provide information regarding study habits and test scores (e.g., the number of hours studied, modules or tests taken, scores earned, etc.",Relevant
174849,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_28,train,what records of my usage is kept by the app?,"We may collect usage information about your use of our Service, such as the number of problems you have attempted, the number of videos you have viewed, and the amount of time spent to complete a problem.",Relevant
174852,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_31,train,what records of my usage is kept by the app?,"We may collect and use information about your location (such as your country) or infer your approximate location based on your IP address in order to provide you with tailored educational experiences for your region, but we dont collect the precise geolocation of you or your device.",Relevant
174855,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_34,train,what records of my usage is kept by the app?,"If you donate to Khan Academy via PayPal, we may obtain your name and mailing address to send a thank you note, or if you apply for a job with Khan Academy via an online recruiting site, we will obtain the information you provide in your application for that purpose.",Relevant
174857,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_36,train,what records of my usage is kept by the app?,"To provide a personalized learning and high-quality experience for our users, we may use various technologies that automatically record certain technical information from your browser or device when you visit our website, read our emails, use our Service or otherwise engage with us.",Relevant
174858,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_37,train,what records of my usage is kept by the app?,"This information is typically collected through a variety of tracking technologies, including cookies, web beacons, Flash objects, log files, and similar technology (collectively, tracking technologies).",Relevant
174859,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_38,train,what records of my usage is kept by the app?,"These tracking technologies cookies collect information about how you use the Service (e.g., the pages you view, the links you click, and other actions you take on the Service), information about your browser and online usage patterns (e.g., Internet Protocol (IP) address, browser type, browser language, referring / exit pages and URLs, pages viewed, whether you opened an email, links clicked), and information about the device(s) you use to access the Service (e.g., mobile device identifier, mobile carrier, device type, model and manufacturer, mobile device operating system brand and model, and whether you access the Service from multiple devices).",Relevant
174860,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_39,train,what records of my usage is kept by the app?,"We may collect analytics data, or use third-party analytics tools such as Google Analytics, to help us measure traffic and usage trends for the Sites and to understand more about the demographics of our users.",Relevant
174862,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_41,train,what records of my usage is kept by the app?,"We may also work with third party partners to employ technologies, including the application of statistical modeling tools, which permit us to recognize and contact you across multiple devices.",Relevant
174878,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_20,Khan Academy _27_20_57,train,what records of my usage is kept by the app?,We and our third-party partners may also use cookies and tracking technologies for advertising purposes.,Relevant
175298,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_21,Khan Academy _27_21_131,train,does the application have any advertisement?,Sponsored Content Khan Academy does not display any third party advertisements on the Service.,Relevant
175305,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_21,Khan Academy _27_21_138,train,does the application have any advertisement?,"While Khan Academy-created video content does not display video advertisements, third party content may include advertising which we cannot control.",Relevant
175307,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_21,Khan Academy _27_21_140,train,does the application have any advertisement?,"However, we participate in interest-based advertising and use third party advertising companies to serve you targeted advertisements on other websites, apps or services, including on Facebook and other social networks, or on other devices you may use.",Relevant
175946,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_23,Khan Academy _27_23_87,train,is my in-app achievement public for all to see?,"When you post a question or answer to the Service, your profile, which could include your name, short biography, and city-level location, as well as the content of your posted comment, is visible to others on the Service.",Relevant
176241,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_24,Khan Academy _27_24_36,train,does the application use any personalization when it comes to pushing topics to learn?,"To provide a personalized learning and high-quality experience for our users, we may use various technologies that automatically record certain technical information from your browser or device when you visit our website, read our emails, use our Service or otherwise engage with us.",Relevant
176267,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_24,Khan Academy _27_24_62,train,does the application use any personalization when it comes to pushing topics to learn?,"We use the information to personalize your experience while using the Service, including on various devices you may use to access the Service.",Relevant
176268,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_24,Khan Academy _27_24_63,train,does the application use any personalization when it comes to pushing topics to learn?,"For instance, Khan Academy remembers your recent activity so we can recommend the most appropriate content for you on your next visit and provide personalized learning experiences.",Relevant
176766,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_215,train,is this site safe for kids?,"We strive to implement best practices to protect the privacy of all of our student and non-student users, alike.",Relevant
176767,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_216,train,is this site safe for kids?,"To help our School partners address their obligations to protect their students data privacy, we have implemented additional controls and procedures for schools, school districts and teachers (collectively referred to as Schools) when they enter into a contract with Khan Academy to use the Service as part of the Schools educational curriculum.",Relevant
176768,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_217,train,is this site safe for kids?,"When the Service is used as part of the Schools educational curriculum, the personal information related to the Schools student users (School Users) that is (i) provided to Khan Academy by a student or by a School, or (ii) collected by Khan Academy during the provision of the Service to a School, may include information defined as educational records by the Family Educational Rights and Privacy Act (FERPA) or other information protected by similar student data privacy laws.",Relevant
176776,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_225,train,is this site safe for kids?,"For example, we work with Schools to help protect personal information from the Students educational record, as required by the Family Educational Rights and Privacy Act (FERPA), and to protect the personal information of students under 13 consistent with the Childrens Online Privacy Protection Act (COPPA).",Relevant
176779,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_228,train,is this site safe for kids?,We do not disclose Student Records for targeted advertising purposes.,Relevant
176780,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_229,train,is this site safe for kids?,"While we do permit third party advertising partners to operate on our Service for the purpose of retargeting, analytics and attribution services, we disable third party ad networks when a School User logs into a School User account on the Service.",Relevant
176781,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_230,train,is this site safe for kids?,We do not build a personal profile of a School User other than in furtherance of an educational purpose or as authorized by a Parent.,Relevant
176782,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_231,train,is this site safe for kids?,We maintain a comprehensive data security program designed to protect the types of Student Records maintained by the Service.,Relevant
176783,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_232,train,is this site safe for kids?,We will clearly and transparently disclose our data policies and practices to our users.,Relevant
176784,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_233,train,is this site safe for kids?,"We will never sell Student Records unless the sale is part of a corporate transaction, such as a merger, acquisition, bankruptcy, or other sale of assets, in which case we will require the new owner to continue to honor the terms provided in this Privacy Policy or we will provide the School with notice and an opportunity to opt-out of the transfer of Student Records by deleting the Student Records before the transfer occurs.",Relevant
176785,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_234,train,is this site safe for kids?,We will not make any material changes to our Privacy Policy or contractual agreements that relate to the collection or use of Student Records without first giving notice to the School and providing a choice before the Student Records are used in a materially different manner than was disclosed when the information was collected.,Relevant
176787,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_236,train,is this site safe for kids?,We disclose Student Records in the manner described in our Privacy Policy under Section entitled How We Share and Disclose Information.,Relevant
176788,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_237,train,is this site safe for kids?,"Depending on the features and account controls applicable to the School User accounts, we may share usernames and profile information with other users on the Service, such as teachers, coaches, or School administrators, and this information may be visible if a School User posts content in the discussion forums.",Relevant
176789,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_238,train,is this site safe for kids?,"Depending on the manner in which Khan Academy is used by a School and the terms of the agreement between the School and Khan Academy, Khan Academy may provide access to certain Student Records, School User account usage data (School Analytics) and Teacher User account usage data to the School for the purpose of monitoring student usage and activity and evaluating the effectiveness of the Schools use of the Khan Academy service.",Relevant
176792,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_241,train,is this site safe for kids?,"We will not knowingly retain Student Records beyond the time period required to support an educational purpose, unless authorized by a School, student or parent.",Relevant
176795,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_244,train,is this site safe for kids?,"All users, including School Users (or their Parents) can delete their accounts and all personal information associated with the account at any time through account Settings.",Relevant
176802,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_251,train,is this site safe for kids?,"If you have questions about specific practices relating to Student Records provided to Khan Academy by a School, please direct your questions to your School.",Relevant
176803,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_252,train,is this site safe for kids?,Khan Academy does not permit children under the age of 13 (a Child or Children) to create an account without the consent and at the direction of a Parent or School.,Relevant
176837,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_25,Khan Academy _27_25_286,train,is this site safe for kids?,"For that reason, we created certain features designed to help protect personal information relating to children who are less than 13 years of age (Child Users).",Relevant
177245,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_2,train,is my information saved?,"If you create an account on the Khan Academy Service, or communicate with Khan Academy, you may provide to Khan Academy what is generally called Personal Information or Personal Data, such as your full name, birthdate, email address or other information that can be used to identify you.",Relevant
177247,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_4,train,is my information saved?,"We collect information, including personal information, in a variety of ways which may vary according to your use of the Service and your account settings.",Relevant
177249,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_6,train,is my information saved?,"Contact and profile information Account and authentication information from third-party integrated services Location information Information about your browser or device Donation and applicant data Non-personal information which may be linked to your Personal Information Below, we describe examples of the categories of information we collect from and about you when you use our Service:",Relevant
177250,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_7,train,is my information saved?,Information you provide to us and information we receive about you from others Contact and profile information.,Relevant
177251,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_8,train,is my information saved?,"When you create an account on the Khan Academy Service, or communicate with us, we may collect personal information including your name, email address, and birthdate.",Relevant
177252,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_9,train,is my information saved?,"After you register, you may also choose to provide additional information in your profile, such as your nickname, location (city), and other personal or demographic information.",Relevant
177253,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_10,train,is my information saved?,"In addition, we may ask you for personal information at other times, such as when you contact our technical support team, send us an email, complete a user survey, or otherwise communicate with Khan Academy.",Relevant
177255,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_12,train,is my information saved?,"If you decide to register through or otherwise grant access to a third-party social networking or integrated service (what we call an Integrated Service), such as Facebook, Google, Clever or similar single sign-on service, Khan Academy may also collect Personal Information that is already associated with your Integrated Service account.",Relevant
177256,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_13,train,is my information saved?,"You may also have the option of sharing additional information with Khan Academy through an Integrated Service, as controlled through your settings on that Integrated Service.",Relevant
177257,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_14,train,is my information saved?,"If you choose to provide such information, during registration or otherwise, Khan Academy will treat the information as Personal Information and will use it in the ways described in this Privacy Policy.",Relevant
177259,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_16,train,is my information saved?,We make available certain features on our Service that allow other users to provide us information about you.,Relevant
177260,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_17,train,is my information saved?,"For example, a parent or teacher may provide information relating to a Child User, such as when a parent registers an account for their Child and provide us with certain information about the Child, such as user name and age.",Relevant
177262,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_19,train,is my information saved?,We may also receive information from third party organizations with which we partner to provide educational services.,Relevant
177263,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_20,train,is my information saved?,"If we combine or associate information from other sources with Personal Information that we collect through our Service, we will treat the combined information as Personal Information in accordance with this Privacy Policy.",Relevant
177265,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_22,train,is my information saved?,"From time to time, Khan Academy may feature a special program or activity we offer in partnership with a third party.",Relevant
177266,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_23,train,is my information saved?,"If you participate in these special programs, Khan Academy may collect personal information from you to facilitate those programs.",Relevant
177267,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_24,train,is my information saved?,"For example, LearnStorm participants may be asked to provide information related to event logistics and prize awarding and processing (e.g., contact information, dietary restrictions, shirt sizes, etc.",Relevant
177268,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_25,train,is my information saved?,"), and College Board program participants may provide information regarding study habits and test scores (e.g., the number of hours studied, modules or tests taken, scores earned, etc.",Relevant
177271,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_28,train,is my information saved?,"We may collect usage information about your use of our Service, such as the number of problems you have attempted, the number of videos you have viewed, and the amount of time spent to complete a problem.",Relevant
177274,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_31,train,is my information saved?,"We may collect and use information about your location (such as your country) or infer your approximate location based on your IP address in order to provide you with tailored educational experiences for your region, but we dont collect the precise geolocation of you or your device.",Relevant
177277,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_34,train,is my information saved?,"If you donate to Khan Academy via PayPal, we may obtain your name and mailing address to send a thank you note, or if you apply for a job with Khan Academy via an online recruiting site, we will obtain the information you provide in your application for that purpose.",Relevant
177279,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_36,train,is my information saved?,"To provide a personalized learning and high-quality experience for our users, we may use various technologies that automatically record certain technical information from your browser or device when you visit our website, read our emails, use our Service or otherwise engage with us.",Relevant
177280,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_37,train,is my information saved?,"This information is typically collected through a variety of tracking technologies, including cookies, web beacons, Flash objects, log files, and similar technology (collectively, tracking technologies).",Relevant
177281,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_38,train,is my information saved?,"These tracking technologies cookies collect information about how you use the Service (e.g., the pages you view, the links you click, and other actions you take on the Service), information about your browser and online usage patterns (e.g., Internet Protocol (IP) address, browser type, browser language, referring / exit pages and URLs, pages viewed, whether you opened an email, links clicked), and information about the device(s) you use to access the Service (e.g., mobile device identifier, mobile carrier, device type, model and manufacturer, mobile device operating system brand and model, and whether you access the Service from multiple devices).",Relevant
177282,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_39,train,is my information saved?,"We may collect analytics data, or use third-party analytics tools such as Google Analytics, to help us measure traffic and usage trends for the Sites and to understand more about the demographics of our users.",Relevant
177284,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_41,train,is my information saved?,"We may also work with third party partners to employ technologies, including the application of statistical modeling tools, which permit us to recognize and contact you across multiple devices.",Relevant
177300,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_27,Khan Academy _27_27_57,train,is my information saved?,We and our third-party partners may also use cookies and tracking technologies for advertising purposes.,Relevant
177773,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_28,Khan Academy _27_28_184,train,how long is my information saved?,"Additionally, we will not remove content or information that we may be required to retain under applicable federal and state laws.",Relevant
177784,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_28,Khan Academy _27_28_195,train,how long is my information saved?,Please note that your information will be retained in backup for up to one week.,Relevant
177786,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_28,Khan Academy _27_28_197,train,how long is my information saved?,"We may not be able to delete data in all instances, such as information retained in technical support logs and other business records.",Relevant
177787,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_28,Khan Academy _27_28_198,train,how long is my information saved?,We will not be required to delete any information which has been de-identified or disassociated with personal identifiers such that it can no longer be used to reasonably identify a particular individual.,Relevant
177788,../../Dataset/Train/org.khanacademy.android,Khan Academy _27,Khan Academy _27_28,Khan Academy _27_28_199,train,how long is my information saved?,"Unless we receive a deletion request, we will retain your information for as long as your account is active or as is reasonably useful for operational purposes.",Relevant
