11,0,1,2,3,4,5,6,7
124436,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_28,TripAdvisor Hotels Flights Restaurants Attractions _18_28_49,train,what privacy permissions are requested upon launching the app for the first time?,"We use Web beacons to monitor the traffic patterns of users from one page within our sites to another, to deliver or communicate with cookies, to understand whether you have come to our site from an online advertisement displayed on a third-party website, and to improve site performance.",Relevant
124437,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_28,TripAdvisor Hotels Flights Restaurants Attractions _18_28_50,train,what privacy permissions are requested upon launching the app for the first time?,We also may allow our service providers to use Web beacons to help us understand which emails have been opened by recipients and to track the visitor traffic and actions on our site.,Relevant
124446,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_28,TripAdvisor Hotels Flights Restaurants Attractions _18_28_59,train,what privacy permissions are requested upon launching the app for the first time?,Many of the advertisements you see on the TripAdvisor family of sites are served by TripAdvisor or its service providers.,Relevant
124447,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_28,TripAdvisor Hotels Flights Restaurants Attractions _18_28_60,train,what privacy permissions are requested upon launching the app for the first time?,But we also allow third parties to collect information about your online activities through cookies and other technologies.,Relevant
124448,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_28,TripAdvisor Hotels Flights Restaurants Attractions _18_28_61,train,what privacy permissions are requested upon launching the app for the first time?,"These third parties include (1) business partners, who collect information when you view or interact with one of their advertisements on our sites, and (2) advertising networks, who collect information about your interests when you view or interact with one of the advertisements they place on many different websites on the Internet.",Relevant
124449,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_28,TripAdvisor Hotels Flights Restaurants Attractions _18_28_62,train,what privacy permissions are requested upon launching the app for the first time?,"The information gathered by these third parties is used to make predictions about your characteristics, interests or preferences and to display advertisements on our sites and across the Internet tailored to your apparent interests.",Relevant
124450,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_28,TripAdvisor Hotels Flights Restaurants Attractions _18_28_63,train,what privacy permissions are requested upon launching the app for the first time?,"Please note that we do not have access to or control over cookies or other technologies these third parties may use to collect information about your interests, and the information practices of these third parties are not covered by this Privacy Policy.",Relevant
124521,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_28,TripAdvisor Hotels Flights Restaurants Attractions _18_28_134,train,what privacy permissions are requested upon launching the app for the first time?,"The Help portion of the toolbar on most browsers will tell you how to prevent your browser from accepting new cookies, how to have the browser notify you when you receive a new cookie, or how to disable cookies altogether.",Relevant
124522,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_28,TripAdvisor Hotels Flights Restaurants Attractions _18_28_135,train,what privacy permissions are requested upon launching the app for the first time?,"Please note that if you refuse to accept cookies from TripAdvisor, you will not be able to access portions of our site.",Relevant
124570,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_29,TripAdvisor Hotels Flights Restaurants Attractions _18_29_21,train,will my location be continuously monitored?,We automatically collect some information from your computer or Device when you visit TripAdvisor.,Relevant
124571,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_29,TripAdvisor Hotels Flights Restaurants Attractions _18_29_22,train,will my location be continuously monitored?,"For example, we will collect session data, including your IP address, Web browser software, and referring website.",Relevant
124579,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_29,TripAdvisor Hotels Flights Restaurants Attractions _18_29_30,train,will my location be continuously monitored?,"In addition, we may collect information about your location if you have instructed your Device to send such information to the Application via the privacy settings on that Device, or if you have uploaded photos tagged with location information.",Relevant
124580,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_29,TripAdvisor Hotels Flights Restaurants Attractions _18_29_31,train,will my location be continuously monitored?,We may use the location information collected from your Device or photos to enhance your use of the Application by providing you with relevant content and contextual advertising.,Relevant
124581,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_29,TripAdvisor Hotels Flights Restaurants Attractions _18_29_32,train,will my location be continuously monitored?,"For example, we may use your location to show you reviews of hotels or restaurants near you when you are traveling.",Relevant
124582,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_29,TripAdvisor Hotels Flights Restaurants Attractions _18_29_33,train,will my location be continuously monitored?,"You can change the privacy settings of your Device at any time, in order to turn off the functionality to share location information with the Application and/or the functionality to tag your photos with location information.",Relevant
124583,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_29,TripAdvisor Hotels Flights Restaurants Attractions _18_29_34,train,will my location be continuously monitored?,Please note that turning off location sharing may affect certain features of our App.,Relevant
124711,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_30,TripAdvisor Hotels Flights Restaurants Attractions _18_30_0,train,are the prices dynamics personalized for me or does everyone see the same price?,We receive and store any information you enter on our Website or give us in any other way.,Relevant
124782,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_30,TripAdvisor Hotels Flights Restaurants Attractions _18_30_71,train,are the prices dynamics personalized for me or does everyone see the same price?,"TripAdvisor uses the information we collect about you for the following general purposes: for registration and to manage your account, including to allow your access to and use of our site; to communicate with you in general, including to provide information about TripAdvisor and invitations from the TripAdvisor community; to enable us to publish your reviews, forum posts, and other content to the TripAdvisor community; to facilitate your booking of travel reservations; to respond to your questions and comments; to measure interest in and improve our products, services, and Website; to notify you about special offers and products or services available from us or our partners that may be of interest to you; to otherwise customize your experience with TripAdvisor, including customizing the ads shown to you; to solicit information from you, including through surveys; to resolve disputes or troubleshoot problems; to prevent potentially prohibited or illegal activities; to enforce our Terms of Use; and as otherwise described to you at the point of collection.",Relevant
124905,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_31,TripAdvisor Hotels Flights Restaurants Attractions _18_31_32,train,are restaurants recommended to me at random or is there a bias?,"For example, we may use your location to show you reviews of hotels or restaurants near you when you are traveling.",Relevant
124926,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_31,TripAdvisor Hotels Flights Restaurants Attractions _18_31_53,train,are restaurants recommended to me at random or is there a bias?,TripAdvisor and its affiliated websites are committed to providing you with relevant content and information across our sites.,Relevant
125003,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_31,TripAdvisor Hotels Flights Restaurants Attractions _18_31_130,train,are restaurants recommended to me at random or is there a bias?,"For example, if you search for a flight to New York, or New York hotels or reviews on TripAdvisor, we may send you an email message reminding you about special airfare or hotel offers in New York.",Relevant
125004,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_31,TripAdvisor Hotels Flights Restaurants Attractions _18_31_131,train,are restaurants recommended to me at random or is there a bias?,"Similarly, if you receive an email about New York travel and demonstrate an interest in New York hotels, flights, or local travel reviews by affirmatively clicking on a link about New York hotels in the email, you may receive an email about New York hotel or flight offers.",Relevant
125067,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_32,TripAdvisor Hotels Flights Restaurants Attractions _18_32_32,train,how does tripadvisor choose which hotel to recommend to me?,"For example, we may use your location to show you reviews of hotels or restaurants near you when you are traveling.",Relevant
125088,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_32,TripAdvisor Hotels Flights Restaurants Attractions _18_32_53,train,how does tripadvisor choose which hotel to recommend to me?,TripAdvisor and its affiliated websites are committed to providing you with relevant content and information across our sites.,Relevant
125165,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_32,TripAdvisor Hotels Flights Restaurants Attractions _18_32_130,train,how does tripadvisor choose which hotel to recommend to me?,"For example, if you search for a flight to New York, or New York hotels or reviews on TripAdvisor, we may send you an email message reminding you about special airfare or hotel offers in New York.",Relevant
125166,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_32,TripAdvisor Hotels Flights Restaurants Attractions _18_32_131,train,how does tripadvisor choose which hotel to recommend to me?,"Similarly, if you receive an email about New York travel and demonstrate an interest in New York hotels, flights, or local travel reviews by affirmatively clicking on a link about New York hotels in the email, you may receive an email about New York hotel or flight offers.",Relevant
125220,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_23,train,are my trips publicized?,"We also may collect information about your online activity, such as content viewed, pages visited, and searches and/or reservations facilitated or made.",Relevant
125221,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_24,train,are my trips publicized?,One of our goals in collecting this automatic information is to help us understand the interests and preferences of our users and customize your user experience.,Relevant
125222,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_25,train,are my trips publicized?,"If you make travel reservations with third-party suppliers facilitated by TripAdvisor, we will collect payment information from you, including your credit card number, cardholder name, expiration date, authentication code, and billing address.",Relevant
125223,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_26,train,are my trips publicized?,We will securely transmit this information to the supplier of the travel reservation to complete the transaction.,Relevant
125224,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_27,train,are my trips publicized?,"Please note that the supplier processes your payment, not TripAdvisor, unless otherwise specified.",Relevant
125250,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_53,train,are my trips publicized?,TripAdvisor and its affiliated websites are committed to providing you with relevant content and information across our sites.,Relevant
125251,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_54,train,are my trips publicized?,"To do this, we may collect information about your travel-related searches and other site activities, such as whether you are looking for airline flights or hotels, and use this information to serve you with ads on our sites or elsewhere online that match your apparent interests.",Relevant
125252,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_55,train,are my trips publicized?,"So, for example, if you search for a flight to Florida on TripAdvisor, you may see an ad for a Florida travel package on TripAdvisor or on another website you visit.",Relevant
125253,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_56,train,are my trips publicized?,We do not share your personal information (such as email addresses) with unaffiliated third parties so they can serve you with advertisements.,Relevant
125255,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_58,train,are my trips publicized?,Data collected by business partners and ad networks to serve you with relevant advertising,Relevant
125256,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_59,train,are my trips publicized?,Many of the advertisements you see on the TripAdvisor family of sites are served by TripAdvisor or its service providers.,Relevant
125257,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_60,train,are my trips publicized?,But we also allow third parties to collect information about your online activities through cookies and other technologies.,Relevant
125258,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_61,train,are my trips publicized?,"These third parties include (1) business partners, who collect information when you view or interact with one of their advertisements on our sites, and (2) advertising networks, who collect information about your interests when you view or interact with one of the advertisements they place on many different websites on the Internet.",Relevant
125276,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_79,train,are my trips publicized?,"We encourage you to review the privacy policies, terms of use, and other policies of any travel supplier whose products and services you may purchase through TripAdvisor.",Relevant
125277,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_80,train,are my trips publicized?,"Please note that these suppliers also may contact you as necessary to obtain additional information about you or your travel plans, to facilitate your travel reservations, or for other purposes consistent with the practices described in their privacy policies and terms of use.",Relevant
125282,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_85,train,are my trips publicized?,You can tell when a third party is involved in a product or service you have requested because their name will appear either with ours or separately.,Relevant
125283,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_86,train,are my trips publicized?,"If you choose to access these optional services, we may share information about you, including your personal information, with those partners.",Relevant
125284,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_87,train,are my trips publicized?,Please note that we do not control the privacy practices of these third-party business partners.,Relevant
125289,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_92,train,are my trips publicized?,You can choose to access certain third party social media websites and services through our site (such as Facebook).,Relevant
125290,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_93,train,are my trips publicized?,"When you do so, you are sharing information with those sites, and the information you share will be governed by their privacy policies.",Relevant
125302,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_105,train,are my trips publicized?,"If you choose to create a profile on TripAdvisor, certain information in your profile will be publicly viewable and identifiable via your screen name.",Relevant
125303,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_106,train,are my trips publicized?,You will have the ability to view your profile as members of the public will see it.,Relevant
125304,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_33,TripAdvisor Hotels Flights Restaurants Attractions _18_33_107,train,are my trips publicized?,"Additionally, if you choose to participate in our member-to-member communications programs, other TripAdvisor members may contact you by using TripAdvisor as an intermediary; however, TripAdvisor will not share your email address with any other members nor display it any public manner.",Relevant
125372,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_13,train,does tripadvisor share my trip location and details with advertisers?,We have partnered with Facebook to provide personalized content on TripAdvisor for members of Facebook.,Relevant
125373,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_14,train,does tripadvisor share my trip location and details with advertisers?,"If you are logged into Facebook and TripAdvisor, TripAdvisor will be personalized for you when you visit the Website, even if you are a first-time user of TripAdvisors Website.",Relevant
125374,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_15,train,does tripadvisor share my trip location and details with advertisers?,"For example, we will show you reviews that your Facebook friends have posted on TripAdvisor and places they have visited.",Relevant
125375,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_16,train,does tripadvisor share my trip location and details with advertisers?,"In order to provide you with this personalized experience, Facebook provides us with information that you have chosen to make available pursuant to your Facebook privacy settings.",Relevant
125376,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_17,train,does tripadvisor share my trip location and details with advertisers?,"That information may include your name, profile picture, gender, friend lists and any other information you have chosen to make available.",Relevant
125377,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_18,train,does tripadvisor share my trip location and details with advertisers?,"If you decide to turn off personalization, you can do so by first logging into Facebook and (1) selecting Edit your profile from the Your TripAdvisor drop-down menu on the Member Profile page and clicking Disconnect in the Facebook Connect status box, or (2) selecting Connected accounts from the Your TripAdvisor drop-down menu on the Member Profile page and clicking Disconnect under Facebook Settings. You can also turn off personalization by editing your app settings on Facebook.",Relevant
125418,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_59,train,does tripadvisor share my trip location and details with advertisers?,Many of the advertisements you see on the TripAdvisor family of sites are served by TripAdvisor or its service providers.,Relevant
125419,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_60,train,does tripadvisor share my trip location and details with advertisers?,But we also allow third parties to collect information about your online activities through cookies and other technologies.,Relevant
125420,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_61,train,does tripadvisor share my trip location and details with advertisers?,"These third parties include (1) business partners, who collect information when you view or interact with one of their advertisements on our sites, and (2) advertising networks, who collect information about your interests when you view or interact with one of the advertisements they place on many different websites on the Internet.",Relevant
125421,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_62,train,does tripadvisor share my trip location and details with advertisers?,"The information gathered by these third parties is used to make predictions about your characteristics, interests or preferences and to display advertisements on our sites and across the Internet tailored to your apparent interests.",Relevant
125422,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_63,train,does tripadvisor share my trip location and details with advertisers?,"Please note that we do not have access to or control over cookies or other technologies these third parties may use to collect information about your interests, and the information practices of these third parties are not covered by this Privacy Policy.",Relevant
125433,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_74,train,does tripadvisor share my trip location and details with advertisers?,TripAdvisor may share your information with the following entities:,Relevant
125434,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_75,train,does tripadvisor share my trip location and details with advertisers?,"Suppliers,including but not limited to hotel, airline, cruise, car rental, or activity providers, or vacation rental managers or owners who fulfill your travel reservations.",Relevant
125435,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_76,train,does tripadvisor share my trip location and details with advertisers?,"Throughout TripAdvisor and its affiliated sites, all products and services provided by third-party suppliers are described as such.",Relevant
125436,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_77,train,does tripadvisor share my trip location and details with advertisers?,"Information that we share with suppliers to facilitate reservations will be treated according to applicable suppliers privacy policies, except for payment information.",Relevant
125437,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_78,train,does tripadvisor share my trip location and details with advertisers?,"We share payment information only when it is necessary for travel reservations facilitated through or made on TripAdvisor, and we restrict suppliers use of payment information for these purposes.",Relevant
125440,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_81,train,does tripadvisor share my trip location and details with advertisers?,"Third-party vendors who provide services or functions on our behalf, including business analytics, payment processing, customer service, marketing, public relations, distribution of surveys or sweepstakes programs, and fraud prevention.",Relevant
125441,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_82,train,does tripadvisor share my trip location and details with advertisers?,"We may also authorize third-party vendors to collect information on our behalf, including, for example, as necessary to operate features of our Website or to facilitate the delivery of online advertising tailored to your interests.",Relevant
125442,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_83,train,does tripadvisor share my trip location and details with advertisers?,Third-party vendors have access to and may collect information only as needed to perform their functions and are not permitted to share or use the information for any other purpose.,Relevant
125443,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_84,train,does tripadvisor share my trip location and details with advertisers?,Business partners with whom we may offer products or services in conjunction.,Relevant
125444,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_85,train,does tripadvisor share my trip location and details with advertisers?,You can tell when a third party is involved in a product or service you have requested because their name will appear either with ours or separately.,Relevant
125445,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_86,train,does tripadvisor share my trip location and details with advertisers?,"If you choose to access these optional services, we may share information about you, including your personal information, with those partners.",Relevant
125448,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_89,train,does tripadvisor share my trip location and details with advertisers?,"If you were referred to TripAdvisor from another website, we may share your registration information, such as your name, email address, mailing address, telephone number and travel preferences, about you with that referring website.",Relevant
125449,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_90,train,does tripadvisor share my trip location and details with advertisers?,We have not placed limitations on the referring websites use of personal information and we encourage you to review the privacy policies of any website that referred you to TripAdvisor.,Relevant
125451,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_34,TripAdvisor Hotels Flights Restaurants Attractions _18_34_92,train,does tripadvisor share my trip location and details with advertisers?,You can choose to access certain third party social media websites and services through our site (such as Facebook).,Relevant
